2019-04-16 11:03:59,"#POTUS45 says, ""You want them? You got em.""  #IllegalAliens #Democrats response? That's Illegal! You can't do that!… https://t.co/leZ0LZsGMv","Amarillo, TX",
2019-04-16 10:45:41,He ought to invite #IllegalAliens into ALL his house's! https://t.co/wQMTkHI9LH,MAGA TEXAS,
2019-04-16 10:45:40,@JoeXpressauto @roharmon wait till the #IllegalAliens are bused to their #SanctuaryCity.  They aint seen nothing yet.................,Western NY,
2019-04-16 10:38:12,"Notice the #DeepStateMedia NEVER mentions the #Invasion of #IllegalAliens in these stories. #NotACoincedence!  &gt;:-[
https://t.co/DtfjruWu2U",,
2019-04-16 10:28:18,@NewsOKPolitics @RepKendraHorn Yet she doesn't care about Oklahomans by not supporting the wall. She does feel good… https://t.co/vOt8U5fntd,"Edmond, OK",
2019-04-16 10:16:39,"Abuse of power. Political influence. Spin it as usual #Dems

The president has every right and authority to place… https://t.co/poXnEz0oyx",United States,
2019-04-16 10:14:52,"@ErikaAndiola Bullshit move by #Cuomo administration!!!
My daughter, a teacher in poverty (40% welfare) school dist… https://t.co/IToMfdfN4P",Western NY,
2019-04-16 10:00:37,More US visas denied on public-charge grounds. New rules give officials right to deny visas to those considered pot… https://t.co/HCO9lxoIep,London,
2019-04-16 09:57:25,"@lupulinous @ErikaAndiola @RAICESTEXAS sorry to burst your bubble, but
#IllegalAliens are NOT a race‼️",Western NY,
2019-04-16 09:56:08,@cher Stop 🛑 voting 🗳 for #Democrats then. Stop 🛑 allowing drugs in the streets. Stop 🛑 thinking 🤔 that the only wa… https://t.co/XJF0lgNMoa,"New York, USA",
2019-04-16 09:31:27,We Don't Enjoy Denying Nigerians Visa - U.S. Embassy https://t.co/BOXvExpsxw #Nigeria #AsktheConsul #USVisa https://t.co/7onT7Yru1w,Africa,
2019-04-16 09:26:05,"@realDonaldTrump Thank you for pointing out the #Hypocrisy of the left. Now they yell about the law, claiming bring… https://t.co/yvbBRkMpAI",,
2019-04-16 09:14:43,#IllegalAliens do NOT show up for court decisions. They BREAK the law!,Pacific Rim,
2019-04-16 09:14:42,#BillDeBlazio LIED in saying that #Trump breaks the #law by shipping #IllegalAliens to #SanctuaryCities. That law d… https://t.co/9zsuIboUkl,Pacific Rim,
2019-04-16 09:05:05,"Huge Group of Sick, Coughing #IllegalAliens Stopped At Border- ""LISTEN"" TO THEM! From Nicaragua https://t.co/zcxY0ZFzio via @YouTube","Small town Minnesota, USA",
2019-04-16 08:46:27,@FAIRImmigration @MariaBonanno9 @WashTimes #Democrats are saying it's illegal to dump #IllegalAliens into… https://t.co/cimDa5MZNg,❌,
2019-04-16 08:38:13,"@glennbeck, I will probably go to hell for this one. #ImportThemAllAndCrimeWillFall
#IllegalAliens https://t.co/Nn3j5n6Aap","Small town Minnesota, USA",
2019-04-16 08:35:22,@Macshivers @MSPOA @Cooper1440 @MarilynKayStew1 @keith32541 @MarilynLavala @shyanson @SadieIsrael @stand4honor… https://t.co/kayGkkbxfe,"Pittsburgh, PA",
2019-04-16 08:23:34,"Huge Group Stopped At Border- ""LISTEN"" TO THEM! Migrants From Nicaragua ... https://t.co/JbXQxjz23a #MigrantCaravan… https://t.co/IKoRKoM8Ax",Savage States of America,
2019-04-16 08:16:46,@winstonCovfefe @anrefg Yep I've seen #IllegalAliens  leaching off of us hard working #taxpayers as well. It makes… https://t.co/CSxmX5icca,United States Of America,
2019-04-16 08:11:40,#Politics #Democrats in #SanctuaryCities who OPPOSE receiving #IllegalAliens from #Trump said NOTHING when #Obama did it! HYPOCRITES! 🤬😡,Pacific Rim,
2019-04-16 07:39:47,@cher ??? Not the truth anymore ?? Did you and your friends in the business change homes ? Give them sanctuary as y… https://t.co/eOg6f3YwK4,Somewhere over the rainbow ,
2019-04-16 07:22:44,@CNN @MSNBC YES put damn #IllegalAliens in: #SanFransisco #LA #NY #Baltimore #Maryland SEND #ILLEGALS TO… https://t.co/AcGjvQiS1d,"Virginia, USA",
2019-04-16 07:22:28,"Where are the houses (rooms) to lodge thousands, perhaps millions, of #IllegalAliens while thousands of #Americans… https://t.co/kiv55WL0vA",,
2019-04-16 07:03:08,@realDonaldTrump #Democratic #SantuaryCities are about to be culturally enriched by the #IllegalAliens and… https://t.co/wlPAYNyXxs,,
2019-04-16 07:00:51,"If this is happening in a state run by Democrats, isn't this a representation of SOCIALISM?? 👹… https://t.co/J7E1BUs7Fy","California, USA",
2019-04-16 06:56:44,"@realDonaldTrump The #USA is #OneNationUnderGod.

We have no room here for #Haters of #Liberty, Life or #Capitalism… https://t.co/iR7M4KtRiK",,
2019-04-16 06:46:37,"@realDonaldTrump They even resits the gift of #IllegalAliens, #IllegalImmigrants and #Amnesty seeking humanity.",,
2019-04-16 06:27:29,Former ICE Director Tom Homan Makes The Case For Trump’s Sanctuary City Plan https://t.co/95z9Pfm1Ea #illegalaliens… https://t.co/xeqPDwlE2S,USA,
2019-04-16 06:25:53,@realDonaldTrump #illegalimmigration creates #IllegalAliens that belong in #SanctuaryCities and #SanctuaryStates ... https://t.co/LH5TBJaQnT,,
2019-04-16 05:46:49,My response to #JussieSmollettHoax #FakeNewsCNN #SanctuaryCities #TrumpDerangementSyndrome #IllegalAliens… https://t.co/SUz9CzMpuj,,
2019-04-16 05:44:23,@BernieSanders It is YOU who demonizes immigrants when you conflate them with #IllegalAliens.  You know they are no… https://t.co/XzdrX4Xt1p,,
2019-04-16 05:35:46,"#ARIELSARMY #BernieTownHall
#ccot #CloserNation #DemocratsHateAmerica #Election2020 #FailedDemocratCoup… https://t.co/g4PFSwBjgu",New Jersey,
