2019-04-15 18:13:00,Strange narrative going around that #BernnieSanders supporters might ditch him over his successful book sales. 📚  H… https://t.co/NIox1yMVj3,,
2019-04-15 18:12:16,@Suntimes The people will decide her fate. #Elections2020,"Tampa Bay, FL.",
2019-04-15 18:02:25,"this is amazing. this is a #newera for all of us. #gay #lgbt
#LGBTQaroundtheworld #politics #PeteButtigieg… https://t.co/3AVoAGhmRm","Rome, Italy",
2019-04-15 17:59:55,Bernie Sanders Leads Joe Biden For First Time in National Poll #Election2020 https://t.co/Ptrgsjh1TA via @heavysan,#theresistance,
2019-04-15 17:59:23,"Trump Campaign Raises  $30.3M for Q1 2019, Average Donation $34.26 | https://t.co/eCJNCRPOkg #Election2020","Florida, USA",
2019-04-15 17:59:19,"Trump Campaign Raises  $30.3M for Q1 2019, Average Donation $34.26 | https://t.co/guapGVOoXX #Election2020","Florida, USA",
2019-04-15 17:57:56,"Jack Ma, the richest #Communist in #China and the 21st Richest Person in the World thinks the peasants should work… https://t.co/90fhsri8RE","Connecticut, USA",
2019-04-15 17:56:36,Get ready for @SenSanders to fly into an epic Bernie tantrum and fully unload his fury and his minions into full at… https://t.co/5sYFIJjmjF,"West Hollywood, CA",
2019-04-15 17:51:49,#Democrats currently split into two worlds with political pragmatists focused on #Election2020 in one and the other… https://t.co/zabYXAHkJC,"Connecticut, USA",
2019-04-15 17:44:49,"Elizabeth Warren, Kamala Harris, Amy Klobuchar, and Kirsten Gillibrand have more experiences and as much to offer,… https://t.co/BZBYI3Oml4",Land of Immigrants,
2019-04-15 17:42:50,If to become president of the United States you need to play golf and bang hookers. Then surely Tiger Woods is in t… https://t.co/kLaK6JiEZH,"City of London, Essex",
2019-04-15 17:41:56,"China taking over the world, with cooperation from corporations, universities, institutions, govts at all levels. N… https://t.co/hWAYA2WGVP",,
2019-04-15 17:39:24,"BREAKING: everyone with a vowel in their last name has just announced their candidacy for President.
#potus… https://t.co/hE59BWHekm",Auwter Spaise,
2019-04-15 17:37:39,"@sylvie1777 This is the shit, hitting the fan, to distract from the #MuellerReport! These #Nationalists are kicking… https://t.co/2HhyRAVJBq","New York, NY",
2019-04-15 17:37:39,"@smoran26 A tough question for all dems, “what we do with Bernie?” We’re looking at a third candidate scenario here… https://t.co/4CSx0MOaqw","Michigan, USA",
